2;0401;003;0259;VEHICULO, MARCA: CHEVROLERT,MODELO: GRAND VITARA,SERIAL: DEL MOTOR 87V359713, COLOR: GRIS;CHEVROLERT;GRAND VITARA;;;GRIS;BUENO
2;0401;003;0447;VEHICULO, MARCA: CHEVROLET,MODELO: OPTRA,SERIAL: 1, COLOR: AZUL SUPERIOR METALIZADO;CHEVROLET;OPTRA;;;AZUL SUPERIOR METALIZADO;BUENO
2;0702;023;0145;PANTALLA DE PROYECCION;;;;;;BUENO
2;0702;023;0532;PANTALLA DE PROYECCION;;;;;;BUENO
2;0702;026;0277;PROYECTOR DE PELICULAS, MARCA: BENQ,MODELO: MP611,SERIAL: PDT3701562SU0, COLOR: AZUL;BENQ;MP611;;;AZUL;REGULAR
2;0702;026;0474;PROYECTOR DE PELICULA, MARCA: LG,MODELO: BS274-SD,SERIAL: 010DTLY02720;LG;BS274-SD;;;;REGULAR
2;0702;028;0261;TELEVISOR, MARCA: HYUNDAI 20,SERIAL: 02-7-FE-A001405, COLOR: NEGRO;HYUNDAI 20;;;;NEGRO;REGULAR
2;0702;033;0384;APUNTADOR , MARCA: TARGUS WIRELESS,MODELO: AMP06US,SERIAL: 708003726;TARGUS WIRELESS;AMP06US;;;;BUENO
2;0702;147;0262;DVD, MARCA: HYUNDAI 20,MODELO: DV6824,SERIAL: 09-6MER012272, COLOR: NEGRO;HYUNDAI 20;DV6824;;;NEGRO;BUENO
2;0702;147;0570;DVD,MODELO: DV2022K,SERIAL: KHKD051702CS;;DV2022K;;;;BUENO
2;0803;013;0572;CAPITAN AUDIO AMPLIFICADA 12,MODELO: PN12DUI;;PN12DUI;;;;BUENO
2;0803;013;0573;CAPITAN AUDIO AMPLIFICADA 12,MODELO: PN12DUI;;PN12DUI;;;;BUENO
2;0001;004;0077;ARCHIVADOR, MATERIAL: MADERA/FORMICA, COLOR: NEGRO CON ROYAL CHERRY;;;;MADERA/FORMICA;NEGRO CON ROYAL CHERRY;BUENO
2;0001;004;0219;ARCHIVADOR, MATERIAL: MADERA/FORMICA, COLOR: NEGRO Y ROYAL CHERRY;;;;MADERA/FORMICA;NEGRO Y ROYAL CHERRY;BUENO
2;0001;004;0332;ARCHIVO, COLOR: CHERRY CON NEGRO;;;;;CHERRY CON NEGRO;BUENO
2;0001;004;0345;ARTURITO, MATERIAL: MADERA/FORMICA, COLOR: NEGRO CON CHERRY;;;;MADERA/FORMICA;NEGRO CON CHERRY;BUENO
2;0001;004;0346;ARTURITO, MATERIAL: MADERA/FORMICA, COLOR: NEGRO CON CHERRY;;;;MADERA/FORMICA;NEGRO CON CHERRY;BUENO
2;0001;004;0348;ARCHIVO , MATERIAL: MADERA/FORMICA, COLOR: NEGRO CON ROYAL CHERRY;;;;MADERA/FORMICA;NEGRO CON ROYAL CHERRY;BUENO
2;0001;004;0349;ARCHIVO , MATERIAL: MADERA/FORMICA, COLOR: NEGRO CON ROYAL CHERRY;;;;MADERA/FORMICA;NEGRO CON ROYAL CHERRY;BUENO
